Subject,Course,CRN,Course Title,Course Section,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
LAS,101,52004,Design First Year Experience,28,DIS,17,6,1,0,0,0,0,0,0,0,0,0,1,0,3.83,"Kiran, Surabhi"
LAS,101,44065,Design First Year Experience,29,DIS,21,2,0,0,0,1,0,0,0,0,0,0,1,0,3.79,"Kiran, Surabhi"
LAS,101,44078,Design First Year Experience,3,DIS,13,5,4,0,1,1,0,1,0,0,0,0,0,0,3.77,"Oyewunmi, Modupe M"
LAS,101,56600,Design First Year Experience,30,DIS,16,5,1,0,0,0,0,1,1,0,0,0,0,0,3.81,"Kiran, Surabhi"
LAS,101,56601,Design First Year Experience,31,DIS,16,3,4,0,0,0,1,0,0,0,0,0,2,0,3.58,"Kuneyl, Hannah M"
LAS,101,56602,Design First Year Experience,32,DIS,9,10,2,2,0,1,0,0,1,0,0,0,0,0,3.77,"Loidl, Viktoria"
LAS,101,56604,Design First Year Experience,33,DIS,11,8,1,2,0,0,0,1,0,0,1,0,1,0,3.57,"Kuneyl, Hannah M"
LAS,101,44121,Design First Year Experience,34,DIS,21,2,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Kiran, Surabhi"
LAS,101,44080,Design First Year Experience,35,DIS,17,3,4,0,1,0,0,0,0,0,0,0,0,0,3.91,"Loidl, Viktoria"
LAS,101,44081,Design First Year Experience,36,DIS,18,5,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Khneisser, Mona"
LAS,101,44119,Design First Year Experience,37,DIS,12,7,2,1,0,1,0,0,0,1,0,0,1,0,3.63,"Loidl, Viktoria"
LAS,101,44074,Design First Year Experience,38,DIS,18,3,2,2,0,0,0,0,0,0,0,0,0,0,3.92,"Oyewunmi, Modupe M"
LAS,101,44067,Design First Year Experience,39,DIS,20,2,1,0,1,0,0,0,0,0,0,0,1,0,3.79,"Kuneyl, Hannah M"
LAS,101,44107,Design First Year Experience,4,DIS,13,8,1,2,1,0,0,0,0,0,0,0,0,0,3.89,"Loidl, Viktoria"
LAS,101,44068,Design First Year Experience,40,DIS,10,8,3,0,1,1,1,0,1,0,0,0,0,0,3.71,"Loidl, Viktoria"
LAS,101,44069,Design First Year Experience,41,DIS,20,2,2,0,0,0,0,1,0,0,0,0,0,0,3.89,"Kuneyl, Hannah M"
LAS,101,52007,Design First Year Experience,42,DIS,12,7,3,2,0,1,0,0,0,0,0,0,0,0,3.85,"Khneisser, Mona"
LAS,101,50164,Design First Year Experience,43,DIS,19,3,0,0,1,0,0,0,0,1,0,0,1,0,3.69,"Loidl, Viktoria"
LAS,101,50165,Design First Year Experience,44,DIS,17,3,2,1,1,0,1,0,0,0,0,0,0,0,3.84,"Oyewunmi, Modupe M"
LAS,101,44095,Design First Year Experience,45,DIS,16,4,1,0,2,0,0,0,1,0,0,0,0,0,3.81,"Khneisser, Mona"
LAS,101,56598,Design First Year Experience,46,DIS,15,3,4,0,0,1,0,0,1,0,0,0,1,0,3.64,"Kiran, Surabhi"
LAS,101,44083,Design First Year Experience,47,DIS,21,1,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Khneisser, Mona"
LAS,101,44084,Design First Year Experience,48,DIS,18,2,3,0,0,0,0,1,1,0,0,0,0,0,3.79,"Oyewunmi, Modupe M"
LAS,101,44086,Design First Year Experience,49,DIS,15,4,3,1,0,0,0,0,0,1,0,0,1,0,3.67,"Kiran, Surabhi"
LAS,101,44110,Design First Year Experience,5,DIS,19,2,2,1,0,1,0,0,0,0,0,0,0,0,3.89,"Kuneyl, Hannah M"
LAS,101,44087,Design First Year Experience,50,DIS,16,8,1,0,1,0,0,0,0,0,0,0,0,0,3.95,"Oyewunmi, Modupe M"
LAS,101,44127,Design First Year Experience,51,DIS,13,7,0,1,1,0,0,1,0,0,0,0,0,0,3.84,"Oyewunmi, Modupe M"
LAS,101,44075,Design First Year Experience,52,DIS,11,8,5,0,0,0,1,0,1,0,0,0,0,0,3.78,"Kuneyl, Hannah M"
LAS,101,44076,Design First Year Experience,53,DIS,16,6,1,0,0,0,0,0,0,0,0,0,1,0,3.82,"Kiran, Surabhi"
LAS,101,44126,Design First Year Experience,54,DIS,19,1,2,1,1,0,1,0,0,0,0,0,0,0,3.84,"Oyewunmi, Modupe M"
LAS,101,44070,Design First Year Experience,55,DIS,15,5,4,0,1,0,0,0,0,0,0,0,0,0,3.91,"Loidl, Viktoria"
LAS,101,52008,Design First Year Experience,57,DIS,9,7,2,1,0,0,2,1,1,0,2,0,0,0,3.4,"Oyewunmi, Modupe M"
LAS,101,56597,Design First Year Experience,58,DIS,12,3,5,0,3,0,0,0,0,0,0,1,0,0,3.67,"Kuneyl, Hannah M"
LAS,101,44097,Design First Year Experience,59,DIS,18,4,2,0,0,1,0,0,0,0,0,0,0,0,3.92,"Oyewunmi, Modupe M"
LAS,101,56599,Design First Year Experience,6,DIS,13,6,3,0,0,0,0,1,1,0,0,0,1,0,3.63,"Oyewunmi, Modupe M"
LAS,101,44088,Design First Year Experience,60,DIS,20,3,0,0,0,0,0,1,0,0,0,0,1,0,3.76,"Kiran, Surabhi"
LAS,101,44089,Design First Year Experience,61,DIS,17,3,1,1,0,0,1,0,0,0,0,0,2,0,3.57,"Kiran, Surabhi"
LAS,101,44090,Design First Year Experience,62,DIS,13,5,3,2,0,0,0,1,0,0,0,0,0,0,3.82,"Kiran, Surabhi"
LAS,101,44073,Design First Year Experience,63,DIS,14,6,2,1,0,0,1,0,1,0,0,0,0,0,3.79,"Khneisser, Mona"
LAS,101,44117,Design First Year Experience,64,DIS,16,4,3,0,1,1,0,0,0,0,0,0,0,0,3.87,"Kuneyl, Hannah M"
LAS,101,44129,Design First Year Experience,65,DIS,14,4,2,0,1,2,0,0,1,0,0,0,0,0,3.72,"Loidl, Viktoria"
LAS,101,44072,Design First Year Experience,66,DIS,17,3,0,3,0,1,0,0,1,0,0,0,0,0,3.77,"Kiran, Surabhi"
LAS,101,52009,Design First Year Experience,67,DIS,18,0,4,0,2,1,0,0,0,0,0,0,0,0,3.81,"Khneisser, Mona"
LAS,101,50169,Design First Year Experience,68,DIS,15,8,2,1,0,0,0,0,0,0,0,0,0,0,3.95,"Oyewunmi, Modupe M"
LAS,101,56596,Design First Year Experience,69,DIS,18,2,3,1,0,0,0,0,0,0,0,0,0,0,3.93,"Khneisser, Mona"
LAS,101,44118,Design First Year Experience,7,DIS,18,4,0,0,0,0,0,1,1,1,0,0,0,0,3.72,"Loidl, Viktoria"
LAS,101,44099,Design First Year Experience,70,DIS,16,4,1,0,0,1,0,0,0,0,0,0,3,0,3.45,"Loidl, Viktoria"
LAS,101,44100,Design First Year Experience,71,DIS,3,9,2,3,1,0,0,1,3,0,0,0,2,0,3.14,"Oyewunmi, Modupe M"
LAS,101,44091,Design First Year Experience,72,DIS,16,6,2,0,0,0,0,0,1,0,0,0,0,0,3.88,"Kiran, Surabhi"
LAS,101,44105,Design First Year Experience,74,DIS,17,4,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Kiran, Surabhi"
LAS,101,44106,Design First Year Experience,75,DIS,20,5,0,0,0,1,0,0,0,0,0,0,0,0,3.95,"Oyewunmi, Modupe M"
LAS,101,52005,Design First Year Experience,76,DIS,18,6,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Khneisser, Mona"
LAS,101,70186,Design First Year Experience,77,DIS,13,4,3,0,2,1,0,0,1,0,0,0,0,0,3.72,"Khneisser, Mona"
LAS,101,50170,Design First Year Experience,78,DIS,20,2,1,0,0,0,0,0,2,0,0,0,0,0,3.8,"Kiran, Surabhi"
LAS,101,45399,Design First Year Experience,79,DIS,6,6,3,1,1,1,2,0,1,0,1,0,2,1,3.14,"Kuneyl, Hannah M"
LAS,101,44093,Design First Year Experience,8,DIS,18,5,2,0,0,1,0,0,0,0,0,0,0,0,3.92,"Loidl, Viktoria"
LAS,101,52006,Design First Year Experience,80,DIS,20,2,0,1,1,0,0,0,0,0,0,1,0,0,3.8,"Loidl, Viktoria"
LAS,101,44103,Design First Year Experience,81,DIS,13,6,2,2,1,0,0,0,0,0,0,0,0,0,3.88,"Oyewunmi, Modupe M"
LAS,101,45398,Design First Year Experience,82,DIS,17,5,2,0,0,0,0,0,1,0,0,0,0,0,3.88,"Kuneyl, Hannah M"
LAS,101,44066,Design First Year Experience,83,DIS,18,3,1,1,1,0,1,0,0,0,0,0,0,0,3.85,"Oyewunmi, Modupe M"
LAS,101,50166,Design First Year Experience,84,DIS,15,5,2,0,1,2,0,0,0,0,0,0,0,0,3.83,"Loidl, Viktoria"
LAS,101,75372,Design First Year Experience,86,DIS,11,4,6,0,0,0,0,0,0,0,0,0,2,0,3.57,"Kuneyl, Hannah M"
LAS,101,75373,Design First Year Experience,87,DIS,15,2,1,1,2,0,0,1,0,0,0,0,3,0,3.32,"Loidl, Viktoria"
LAS,101,75376,Design First Year Experience,88,DIS,9,6,4,2,1,0,0,1,0,0,0,0,2,0,3.45,"Kuneyl, Hannah M"
LAS,101,44094,Design First Year Experience,9,DIS,16,4,3,1,2,0,0,0,0,0,0,0,0,0,3.86,"Khneisser, Mona"
LAS,101,75379,Design First Year Experience,90,DIS,11,4,5,0,0,1,1,0,0,0,0,0,2,0,3.47,"Oyewunmi, Modupe M"
LAS,101,75380,Design First Year Experience,91,ONL,36,8,4,3,3,0,3,1,1,1,0,0,7,0,3.31,"Akinrinola, Ademola A"
LAS,199,75459,Social Innov for Global Chllgs,SIM,LEC,14,4,1,0,1,0,0,0,0,0,0,0,1,0,3.75,"Brown, Nikia"
LAS,291,68822,Global Perspectives-Pre-Depart,SAB,ONL,6,7,4,0,2,0,0,2,0,0,0,0,2,0,3.33,"Broscritto, Elena"
LAS,399,65956,Leadership & Prof Development,NB,ONL,17,4,0,1,0,1,0,0,0,0,0,0,0,0,3.91,"Brown, Nikia"
LAST,170,33322,Introduction to Latin America,AD2,DIS,2,8,5,2,3,1,0,1,0,1,1,0,2,0,3.12,"Moodie, Ellen"
LAST,170,33392,Introduction to Latin America,AD3,DIS,4,9,5,0,3,2,0,0,1,0,0,0,3,0,3.2,"Moodie, Ellen"
LAST,170,33500,Introduction to Latin America,AD4,DIS,1,6,6,2,5,4,1,1,1,0,0,0,2,0,3.05,"Moodie, Ellen"
LAST,170,34899,Introduction to Latin America,AD5,DIS,2,12,10,1,0,2,0,0,0,0,0,0,1,0,3.62,"Moodie, Ellen"
LAST,170,34918,Introduction to Latin America,AD6,DIS,2,10,3,4,2,1,0,0,0,0,0,0,2,1,3.38,"Moodie, Ellen"
LAW,301,54622,Introduction to Law,AL,ONL,66,61,25,7,5,2,1,0,0,0,1,1,4,0,3.74,"Pahre, Jennifer N"
LAW,501,65113,Professional Resp Crim (Grad),GRA,LEC,0,2,2,5,6,3,0,4,1,0,0,0,0,0,2.94,"Keenan, Patrick J"
LAW,501,70570,Professional Resp (GRAD),GRB,ONL,1,8,9,12,1,0,0,0,0,0,0,0,0,0,3.61,"Kordik, Ellen R"
LAW,501,75948,Professional Resp (GRAD),GRC,ONL,3,7,7,6,8,3,0,0,0,0,0,0,0,0,3.46,"Kordik, Ellen R"
LAW,601,31939,Contracts,C,LCD,0,7,11,15,26,8,3,0,0,0,0,0,0,0,3.21,"Brubaker, Ralph E"
LAW,602,31944,Property,A,LCD,1,3,9,27,17,5,2,2,1,0,0,0,0,0,3.19,"Ross, Richard J"
LAW,602,31946,Property,B,LCD,1,6,9,25,19,5,1,2,2,0,0,0,0,0,3.2,"Ross, Richard J"
LAW,603,31942,Torts,B,LCD,1,7,7,36,9,3,2,5,0,0,0,0,0,0,3.25,"Hurd, Heidi M"
LAW,603,50696,Torts,C,LCD,0,8,7,30,9,8,6,2,0,0,0,0,0,0,3.2,"Robbennolt, Jennifer K"
LAW,604,31954,Criminal Law,A,LCD,0,7,7,22,21,6,3,0,0,1,0,0,0,0,3.2,"Etienne, Margareth"
LAW,604,44060,Criminal Law,C,LCD,1,7,6,28,18,4,3,3,0,0,0,0,0,0,3.21,"Leipold, Andrew D"
LAW,605,52173,Criminal Proc: Investigation,A,ONL,1,10,21,24,11,4,1,0,1,0,0,0,0,0,3.41,"Leipold, Andrew D"
LAW,607,69537,Civil Procedure,GRD,LEC,2,6,5,16,4,3,0,1,0,0,0,0,0,0,3.4,"Anderson, Sean M"
LAW,609,35802,Legal Writing & Analysis,1,LCD,0,3,7,8,8,4,2,1,0,0,0,0,0,0,3.2,"Schulte, Aylon"
LAW,609,35803,Legal Writing & Analysis,2,LCD,1,5,3,12,4,5,3,1,0,0,0,0,0,0,3.22,"Moritz, Shannon M"
LAW,609,33223,Legal Writing & Analysis,3,LCD,1,3,3,12,9,4,3,0,0,0,0,0,0,0,3.19,"Anderson, Sean M"
LAW,609,35801,Legal Writing & Analysis,4,LCD,0,3,4,15,8,2,1,0,1,0,0,0,1,0,3.14,"Sanderson, Kari"
LAW,609,35800,Legal Writing & Analysis,5,LCD,2,3,5,12,7,4,0,2,1,0,0,0,0,0,3.21,"Alam, Rummana"
LAW,609,67406,Legal Writing & Analysis,6,LEC,1,4,3,13,5,4,3,1,0,0,0,0,0,0,3.21,"Pea, Janice F"
LAW,627,45588,Legal Research,1,LEC,0,4,3,12,7,1,6,0,0,0,0,0,0,0,3.17,"Kaplan, Barbara J"
LAW,627,45589,Legal Research,2,LCD,0,5,2,10,13,0,4,0,0,0,0,0,0,0,3.2,"Davidson, Stephanie"
LAW,627,45590,Legal Research,3,LCD,1,3,3,9,16,0,3,0,0,0,0,0,0,0,3.2,"Lambert, Jeffrey A"
LAW,627,59206,Legal Research,4,LEC,1,5,1,14,7,4,1,1,1,0,0,0,0,0,3.2,"Braun, Matthew E"
LAW,627,45591,Legal Research,5,LCD,0,1,6,16,10,0,3,0,0,0,0,0,0,0,3.23,"McDade, Travis W"
LAW,627,69540,Legal Research,6,LEC,0,5,2,14,9,0,0,4,0,0,0,0,0,0,3.2,"Hunter, Pia M"
LAW,629,43953,Bankruptcy,A,LCD,1,8,5,4,3,3,2,1,0,0,0,0,0,0,3.38,"Lawless, Robert M"
LAW,633,31955,Business Associations I,A,LCD,0,3,11,30,5,1,0,0,0,0,0,0,0,0,3.4,"Aviram, Amitai"
LAW,633,54983,Business Associations I,B,LEC,1,9,12,12,8,1,0,0,0,0,0,0,0,0,3.5,"Sharpe, Nicola F"
LAW,633,31957,Business Associations - Grad,GRD,LCD,1,5,19,27,4,5,1,0,0,0,0,0,0,0,3.41,"Aviram, Amitai"
LAW,644,50131,Copyright Law,A,ONL,1,8,4,17,7,4,3,0,0,0,1,0,0,0,3.27,"Heald, Paul J"
LAW,645,42643,Patent Law,G,LCD,0,3,4,8,4,2,0,1,0,0,0,0,0,0,3.3,"Sherkow, Jacob S"
LAW,647,31958,Income Taxation,A,LCD,2,3,6,14,9,0,0,0,0,0,0,0,0,0,3.4,"Kaplan, Richard L"
LAW,656,30848,International Law,A,ONL,0,8,5,12,8,11,1,0,0,0,0,0,0,0,3.24,"Boyle, Francis A"
LAW,662,33260,Labor Law I,A,LCD,1,2,3,6,8,2,1,0,0,0,0,0,0,0,3.25,"Finkin, Matthew W"
LAW,667,44132,Family Law,A,LEC,1,8,5,18,6,6,0,0,0,0,0,0,0,0,3.37,"Pea, Janice F"
LAW,680,31969,Professional Responsibility,A,ONL,2,2,5,5,5,2,0,0,0,0,0,0,0,0,3.4,"Kordik, Ellen R"
LAW,680,31972,Professional Responsibility,B,ONL,1,13,5,9,24,2,0,0,0,0,0,0,0,0,3.36,"Kordik, Ellen R"
LAW,682,31960,Evidence,A,ONL,1,35,34,17,16,16,13,2,3,0,0,0,0,0,3.32,"Johnson, Eric A"
LAW,684,43944,Federal Courts,A,ONL,3,3,7,5,8,0,0,0,0,0,0,0,0,0,3.47,"Sharpe, Jamelle C"
LAW,694,30855,Trial Advocacy,A,LEC,6,11,10,20,12,9,3,0,0,0,0,0,0,0,3.36,"Szala, Scott"
LAW,792,47612,Animal Law,C,CNF,0,1,8,9,3,0,0,0,0,0,0,0,0,0,3.44,"Bilz, Kenworthey"
LAW,792,65145,Real Estate Transactions,NN,ONL,1,10,11,14,12,2,0,0,1,0,0,0,0,0,3.41,"Perkins, Scott E"
LAW,794,50145,Doing Business in Japan,E,ONL,0,3,4,4,8,3,0,0,0,0,0,0,0,0,3.27,"Yabe, Kozo"
LAW,796,67108,Counter-Terrorism Law & Policy,OG,LCD,0,5,2,6,2,3,0,2,2,0,0,0,0,0,3.12,"Keenan, Patrick J"
LAW,797,47604,Intro to Intellectual Property,A,LCD,2,8,4,8,3,2,0,2,0,0,0,0,0,0,3.44,"Augustine, Andrea M"
LAW,797,48684,Intro to Intellectual Property,AG,LCD,1,6,7,7,1,2,0,0,0,0,0,0,0,0,3.56,"Augustine, Andrea M"
LEAD,140,73431,Interpersonal Intelligence,A,ONL,27,55,8,8,5,6,0,2,2,1,2,0,11,2,3.35,"Smist, Jennifer A"
LEAD,230,73481,Leadership Communications,AL1,ONL,33,22,4,4,1,2,1,0,2,0,2,0,2,0,3.62,"Chunoo, Vivechkanand S"
LEAD,260,73069,Foundations of Leadership,AL1,OLC,85,40,10,6,8,1,7,3,1,0,0,1,5,0,3.64,"Smist, Jennifer A"
LEAD,340,73434,Leadership Ethics & Society,A,LCD,29,8,1,1,1,1,1,0,1,0,0,0,0,0,3.83,"Chunoo, Vivechkanand S"
LEAD,380,73435,Leadership in Groups and Teams,A,LCD,6,10,11,3,5,3,1,0,0,0,0,0,1,0,3.49,"Rosch, David M"
LEAD,440,73439,Interpersonal Intelligence,A,ONL,14,9,4,1,2,0,1,0,0,0,0,1,0,0,3.72,"Smist, Jennifer A"
LEAD,480,73441,Collaborative Leadership,A,LCD,11,15,2,2,1,1,0,1,0,0,0,0,1,0,3.7,"Macke, Tiffany B"
LER,100,54106,Introduction to Labor Studies,C,ONL,0,1,0,1,4,3,0,3,0,2,0,1,11,0,1.41,"Ashby, Steven"
LER,523,56036,Org Fundamentals for HR,A,LCD,2,16,7,2,2,3,0,0,0,0,0,0,0,0,3.7,"Benton, Richard"
LER,561,75441,Compensation Systems,2,ONL,0,16,4,0,1,0,0,1,0,0,0,0,0,0,3.8,"Schiller, Brian"
LER,561,67209,Compensation Systems,B1,ONL,0,17,6,1,0,0,0,0,0,0,0,0,1,0,3.73,"Schiller, Brian"
LER,562,54215,HR Planning and Staffing,A,LCD,4,9,9,8,0,0,0,0,0,0,0,0,0,0,3.72,"Restubog, Simon L"
LER,562,75430,HR Planning and Staffing,B,ONL,7,3,5,6,1,0,2,1,0,0,0,0,1,0,3.38,"Restubog, Simon L"
LER,564,54251,HR Training and Development,A,LCD,5,17,13,1,0,0,1,0,0,0,0,0,0,0,3.82,"Zhang, Tingting"
LER,565,67204,HR Management and Strategy,B,ONL,1,19,2,1,0,0,0,0,0,0,0,0,0,0,3.94,"Lamare, James R"
LER,566,75445,International HR Management,2,ONL,3,5,6,4,2,0,0,0,0,0,0,0,1,0,3.49,"Jung, Ji Wook"
LER,569,54252,Power & Influence in HRM,A,LCD,0,15,5,3,2,0,0,0,0,0,0,0,0,0,3.77,"Benton, Richard"
LER,590,71930,Compar Employ Relations System,CER,LCD,5,10,3,3,1,0,0,0,0,0,0,0,0,0,3.82,"Mun, Eunmi"
LER,590,58258,Executive Compensation,EC,LCD,3,8,9,8,2,0,0,0,0,0,0,0,0,0,3.66,"Jung, Ji Wook"
LER,590,68364,Economics Gender & Workforce,EGW,LCD,0,7,9,4,4,1,0,0,0,0,0,0,0,0,3.56,"Weinstein, Russell M"
LER,590,64962,"Empl. stress, well-being & saf",EW,LCD,0,20,11,7,3,0,1,0,0,0,0,0,0,0,3.69,"Park, YoungAh"
LER,590,60528,Game Theory & Strategy,GT,LCD,2,39,6,1,1,0,0,0,0,0,0,0,0,0,3.93,"Lamare, James R"
LER,590,75431,Leadership & Employ Engagement,LEE,ONL,4,8,8,0,1,0,0,0,0,0,0,0,0,0,3.83,"Pearlman, Laurence J"
LER,590,71935,Social Networks in HRM,SN,LCD,3,12,2,4,2,0,1,0,0,0,0,0,0,0,3.71,"Benton, Richard"
LER,591,54232,Employment Relations Systems,A,LCD,1,16,13,3,2,2,0,0,0,0,0,0,0,0,3.7,"Cardador, Maria T"
LER,591,54233,Employment Relations Systems,B,LCD,0,21,12,9,1,2,0,0,0,0,0,0,0,0,3.7,"Cardador, Maria T"
LER,591,65544,Employment Relations Systems,C,ONL,2,14,3,9,3,2,0,0,0,0,0,0,0,0,3.62,"Kramer, Amit"
LER,593,54239,Quantitative Methods in LER,AE1,LCD,17,11,3,5,4,2,0,1,0,0,0,0,0,0,3.7,"Liu, Yihao"
LER,593,54242,Quantitative Methods in LER,BE1,LCD,15,6,2,4,4,1,2,0,0,0,0,0,0,0,3.65,"Liu, Yihao"
LER,593,70506,Quantitative Methods in LER,E,ONL,2,22,3,1,1,0,0,0,0,0,0,0,0,0,3.91,"Ogolsky, Brian G"
LER,595,54226,Managing Diversity Globally,A,LCD,2,27,17,3,0,0,0,0,0,0,0,0,0,0,3.84,"Kramer, Amit"
LING,100,31999,Intro to Language Science,AD1,DIS,2,6,6,5,3,0,0,1,0,0,0,0,0,0,3.55,"Le, Giang H"
LING,100,32004,Intro to Language Science,AD3,DIS,8,10,5,0,0,0,0,1,0,0,0,0,0,0,3.85,"Stelzer, Daniel M"
LING,100,32009,Intro to Language Science,AD4,DIS,7,6,7,2,2,0,0,0,0,1,0,1,0,0,3.55,"Stelzer, Daniel M"
LING,115,64859,Language and Culture in India,MM,LCD,0,13,6,2,3,1,0,1,0,0,0,0,0,0,3.63,"Mishra, Mithilesh"
LING,210,32019,Language History,AL1,LCD,5,13,3,1,1,3,3,1,0,1,0,0,0,0,3.47,"Hualde, Jose I"
LING,222,73222,Language in Globalization,AL1,LCD,14,9,2,2,1,0,0,1,0,1,2,0,1,0,3.46,"Abdulla, Wafa S"
LING,225,32023,"Language, Mind, and Brain",AL1,LCD,4,5,1,4,2,1,2,2,1,1,2,0,4,3,2.6,"Ionin, Tania"
LING,250,32049,Linguistic Diversity in the US,AL1,ONL,35,16,5,9,8,2,0,2,0,1,3,3,0,0,3.48,"Smalls, Krystal A"
LING,270,59649,"Language, Technology & Society",A,LCD,11,7,5,4,1,3,1,1,0,0,0,0,0,1,3.61,"Adams, Chase M"
LING,301,50500,Elements of Syntax,B1,LCD,0,9,5,4,2,5,5,0,2,2,1,0,2,0,2.86,"MacDonald, Jonathan E"
LING,307,30893,Elmnts Semantics & Pragmatics,AS1,LCD,12,6,3,4,3,6,4,3,3,0,1,0,3,1,2.97,"Ionin, Tania"
LING,401,30894,Intro to General Phonetics,G4,LCD,6,2,2,4,2,0,2,0,3,0,0,3,0,0,2.95,"Shosted, Ryan K"
LING,413,73977,Corpus Linguistics,U3,LCD,10,10,10,1,1,0,0,1,0,0,0,0,0,0,3.77,"Girju, Corina R"
LING,450,75619,Sociolinguistics I,UG3,LCD,10,9,1,0,1,1,0,1,0,0,0,0,1,1,3.69,"Bhatt, Rakesh M"
LLS,100,32234,Intro Latina/Latino Studies,AD1,DIS,13,7,1,0,2,0,0,0,2,0,0,0,3,0,3.32,"Garcia, Luzmarina"
LLS,100,32235,Intro Latina/Latino Studies,AD2,DIS,13,5,1,1,2,1,0,1,0,0,0,0,5,0,3.09,"Garcia, Luzmarina"
LLS,100,32236,Intro Latina/Latino Studies,AD3,DIS,7,4,4,2,2,1,1,1,0,0,1,0,4,0,2.94,"Garcia, Brenda G"
LLS,100,39710,Intro Latina/Latino Studies,AD4,DIS,17,4,2,2,0,0,0,3,0,0,0,0,1,0,3.59,"Garcia, Brenda G"
LLS,220,48137,Latina/o Migration,A,LCD,13,10,4,3,2,0,1,0,0,0,0,0,1,0,3.68,"Ramirez, Christian V"
LLS,230,66517,Latina/o Genders & Sexualities,A,LCD,9,8,7,5,0,2,0,3,0,0,0,0,0,0,3.58,"Flores, Nicholas"
LLS,235,72006,"Race, Politics, & Reproduction",A,LCD,6,2,2,0,2,0,0,4,0,0,0,0,5,1,2.54,"Lira, Natalie"
LLS,240,58201,Latina/o Popular Culture,A,LCD,27,1,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Rodriguez, Randy"
LLS,242,58195,Intro to Latina/o Literature,A,LCD,0,40,1,2,0,0,2,0,0,0,2,0,1,0,3.69,"de la Garza, Jose A"
LLS,250,49641,Latina/os on the Bronze Screen,A,LCD,19,3,0,0,2,0,0,0,0,0,0,0,1,1,3.76,"Rodriguez, Randy"
LLS,279,34283,Mexican-American History,A,LCD,12,5,5,1,3,0,4,1,2,0,1,0,5,1,2.93,"Ramirez, Yuridia"
LLS,357,75366,Literatures of the Displaced,A,LCD,0,20,1,1,1,0,0,2,0,0,1,0,2,0,3.39,"de la Garza, Jose A"
LLS,387,58198,"Race, Gender and the Body",A,LCD,6,7,9,3,0,2,0,2,0,0,0,0,0,0,3.6,"Flores, Nicholas"
MACS,100,66221,Intro to Popular TV & Movies,AD3,DIS,1,15,5,3,4,0,0,0,0,0,1,0,1,0,3.51,"Knipp, Jonathan A"
MACS,100,66222,Intro to Popular TV & Movies,AD4,DIS,8,12,4,6,0,0,0,0,1,0,0,0,1,0,3.64,"Bhalla, Sakshi"
MACS,100,66224,Intro to Popular TV & Movies,AD6,DIS,8,13,5,4,2,1,0,0,0,0,0,0,0,0,3.77,"Krishna, Ketan"
MACS,100,66226,Intro to Popular TV & Movies,AD7,OD,7,22,1,0,1,0,0,0,0,0,0,0,0,0,3.96,"Robinson, Jessica L"
MACS,100,66225,Intro to Popular TV & Movies,AD8,DIS,15,13,2,1,0,0,0,0,0,0,0,0,0,0,3.96,"Pyo, Yeah In"
MACS,100,66227,Intro to Popular TV & Movies,AD9,DIS,14,7,1,1,1,0,1,0,0,3,0,2,0,0,3.39,"Cano, Ariana A"
MACS,100,66230,Intro to Popular TV & Movies,ADC,OD,13,12,1,1,0,1,1,0,0,0,0,0,0,0,3.86,"Ju, Ran"
MACS,100,66231,Intro to Popular TV & Movies,ADD,DIS,11,6,3,6,4,1,0,0,0,0,0,0,0,0,3.67,"Kang, Youngin"
MACS,100,66232,Intro to Popular TV & Movies,ADE,DIS,4,16,6,1,1,0,1,3,1,0,0,0,0,0,3.59,"Chen, Tingyu"
MACS,100,66233,Intro to Popular TV & Movies,ADF,DIS,6,17,1,2,4,0,1,0,0,0,0,1,0,0,3.67,"Kang, Youngin"
MACS,100,66234,Intro to Popular TV & Movies,ADG,DIS,9,12,4,2,2,2,0,0,1,0,0,0,0,0,3.7,"Bhalla, Sakshi"
MACS,100,67437,Intro to Popular TV & Movies,ADH,DIS,17,6,4,3,0,1,0,0,0,0,0,0,0,0,3.85,"Krishna, Ketan"
MACS,100,67438,Intro to Popular TV & Movies,ADI,DIS,21,5,3,1,1,0,0,0,0,2,0,0,0,0,3.76,"Cano, Ariana A"
MACS,100,69386,Intro to Popular TV & Movies,ADJ,DIS,15,9,0,4,1,1,1,0,0,0,0,0,0,0,3.78,"Pyo, Yeah In"
MACS,100,69388,Intro to Popular TV & Movies,ADL,DIS,8,13,2,3,2,1,0,1,1,0,1,0,0,0,3.58,"Ju, Ran"
MACS,101,57643,Intro to the Media,A,LCD,16,5,3,1,1,0,0,1,0,1,0,0,0,0,3.74,"Carrillo Fuchs, David E"
MACS,101,69867,Intro to the Media,A2,LCD,10,13,5,1,1,0,0,0,0,0,0,0,0,0,3.89,"Gu, Jingyi"
MACS,101,57644,Intro to the Media,B,LCD,7,14,2,0,2,0,0,0,0,0,0,0,1,0,3.74,"Das, Susmita"
MACS,101,57645,Intro to the Media,C,LCD,0,8,7,6,0,0,0,0,0,0,0,0,2,0,3.38,"Knipp, Jonathan A"
