Subject,Course,CRN,Course Title,Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
HDFS,426,33826,Family Conflict Management,A,ONL,120211,6,21,1,3,3,4,5,3,0,0,1,0,2,0,3.27,"Thomann Mitchel, Elissa"
HIST,100,39597,Global History,AD1,OD,120211,2,4,4,6,2,2,0,0,0,0,0,0,4,0,2.92,"Vostriakova, Elizaveta"
HIST,100,39598,Global History,AD2,OD,120211,1,9,4,6,0,2,1,0,0,0,0,0,0,0,3.58,"Mandala, Ruth V"
HIST,100,39600,Global History,AD4,OD,120211,1,11,5,3,1,0,0,0,0,0,0,0,1,0,3.61,"Mandala, Ruth V"
HIST,100,39602,Global History,AD6,OD,120211,3,0,5,4,3,4,1,0,0,1,0,0,0,0,3.19,"Vostriakova, Elizaveta"
HIST,100,54517,Global History,AD9,OD,120211,2,3,10,7,0,0,1,0,1,0,0,0,0,0,3.5,"Khudzik, Stanislav"
HIST,120,71589,East Asian Civilizations,B,ONL,120211,2,2,2,4,1,4,0,1,3,0,0,3,5,0,2.2,"Chen, Xiao"
HIST,130,73244,History of South Asia,A,ONL,120211,1,8,4,4,2,1,0,0,1,1,0,1,7,0,2.54,"LoBue, Adam J"
HIST,135,56819,History of Islamic Middle East,A,ONL,120211,0,6,5,7,5,3,2,0,2,0,0,0,4,0,2.84,"Cuno, Kenneth M"
HIST,141,33852,Western Civ to 1660,ADF,OD,120211,1,4,8,3,0,2,1,0,1,1,0,0,2,0,3.04,"Parrella, Chloe"
HIST,171,34048,US History to 1877,ADA,OD,120211,2,6,5,2,3,1,0,1,0,0,0,0,1,0,3.37,"Toups, Eric J"
HIST,171,34049,US History to 1877,ADB,OD,120211,3,14,3,1,2,2,0,0,0,0,0,0,0,0,3.75,"Toups, Eric J"
HIST,171,34050,US History to 1877,ADC,OD,120211,3,6,4,2,2,1,0,0,1,1,0,0,3,0,3,"Toups, Eric J"
HIST,171,34051,US History to 1877,ADD,OD,120211,6,1,0,2,1,1,2,4,1,0,0,0,5,0,2.38,"Ruiz, Michael J"
HIST,171,34052,US History to 1877,ADE,OD,120211,11,5,3,0,1,0,0,0,0,0,0,0,1,0,3.71,"Ruiz, Michael J"
HIST,171,34053,US History to 1877,ADF,OD,120211,12,5,2,1,0,1,0,0,0,0,0,0,1,0,3.7,"Ruiz, Michael J"
HIST,171,43627,US History to 1877,B,ONL,120211,0,1,5,2,3,0,1,4,1,1,1,1,6,0,2.04,"Freund Carter, Heather E"
HIST,172,34062,US History Since 1877,ADA,OD,120211,2,6,6,2,1,1,0,1,1,1,1,1,1,0,3.04,"Bradley, Michael I"
HIST,172,34063,US History Since 1877,ADB,OD,120211,1,4,7,1,4,1,0,1,0,0,0,0,3,0,2.99,"Kelley, Kurtis J"
HIST,172,34064,US History Since 1877,ADC,OD,120211,4,5,5,2,3,1,1,0,1,0,0,1,0,0,3.36,"Barrett, Marsha E"
HIST,172,34065,US History Since 1877,ADD,OD,120211,4,9,4,1,1,2,0,1,1,0,0,1,1,0,3.31,"Kelley, Kurtis J"
HIST,172,34067,US History Since 1877,ADF,OD,120211,3,8,6,0,2,0,0,0,2,1,0,0,1,0,3.33,"Kelley, Kurtis J"
HIST,172,34068,US History Since 1877,ADG,OD,120211,4,10,3,1,3,0,0,0,0,0,0,0,2,0,3.45,"Bradley, Michael I"
HIST,200,34114,Intro Hist Interpretation,C,ONL,120211,0,9,4,6,0,1,0,0,0,0,0,0,1,0,3.49,"Hogarth, Rana"
HIST,202,70657,American Environmental History,B,ONL,120211,3,8,4,5,2,1,3,2,1,1,4,0,5,0,2.62,"Morrissey, Robert M"
HIST,211,34117,History of Southern Africa,A,ONL,120211,5,14,5,1,1,0,1,5,0,1,0,0,0,0,3.46,"Barnes, Teresa A"
HIST,221,60135,Modern China,A,ONL,120211,2,12,4,5,7,2,2,1,1,0,0,0,0,0,3.39,"Fu, Poshek"
HIST,241,50044,History of Ancient Rome,A,ONL,120211,0,47,0,5,3,0,0,0,0,0,0,0,0,0,3.88,"Mathisen, Ralph W"
HIST,245,43544,"Wives, Workers and Witches",A,ONL,120211,0,6,15,5,4,1,1,0,0,0,0,0,0,0,3.52,"Koslofsky, Craig M"
HIST,251,34134,Warfare Milit Insts & Soc,A,ONL,120211,1,3,0,4,3,7,4,3,0,0,1,0,0,0,2.82,"Lynn, John A"
HIST,259,68913,20thC World from Midcentury,C,LCD,120211,0,9,5,3,1,0,3,1,1,1,0,0,1,0,3.17,"Cowan, Felix"
HIST,275,60140,Afro-American History to 1877,A,ONL,120211,10,5,6,0,1,1,0,1,8,0,0,1,0,0,3.14,"Vaughn, Taryn K"
HIST,280,68642,Caribbean Latina/o Migration,A,ONL,120211,1,17,9,8,3,0,0,2,0,0,0,0,0,0,3.62,"Burgos, Adrian"
HIST,287,40104,African-American Women,A,ONL,120211,19,9,4,3,0,0,0,0,0,0,0,0,0,0,3.9,"Osei, Cassandra A"
HIST,300,34110,Topics in Film and History,A,LCD,120211,2,12,5,5,3,0,0,1,0,0,0,1,0,0,3.54,"Steinberg, Mark D"
HIST,311,64066,Global History of Intelligence,A,LCD,120211,0,7,2,3,4,2,0,0,1,1,1,0,0,0,3.17,"Brennan, James R"
HIST,337,56787,Middle East Since World War I,A,ONL,120211,0,5,2,9,3,0,1,0,0,0,1,0,1,0,3.17,"Cuno, Kenneth M"
HIST,344,71584,Early Modern British Isles,A,ONL,120211,0,6,5,5,2,5,1,0,0,0,0,0,0,0,3.36,"Koslofsky, Craig M"
HIST,354,44276,Twentieth Century Europe,A,ONL,120211,4,13,6,2,2,1,2,0,0,1,0,0,2,0,3.37,"Todorova, Maria N"
HIST,356,70105,Modern Balkans thru Lit & Film,A,ONL,120211,1,8,6,2,0,0,0,0,0,0,0,0,4,0,3.08,"Todorova, Maria N"
HIST,367,39410,History of Western Medicine,A,ONL,120211,0,9,8,2,4,2,0,0,0,1,0,0,1,0,3.36,"Hogarth, Rana"
HIST,371,56784,The American Revolution,A,LCD,120211,3,10,2,4,2,3,0,0,1,0,1,0,0,0,3.44,"Morrissey, Robert M"
HIST,374,39415,Civil War and Reconstruction,B,ONL,120211,14,13,2,1,3,0,0,0,0,0,1,0,0,0,3.78,"Day, Thomas R"
HIST,381,60151,Urban History,A,ONL,120211,3,6,4,4,6,1,0,1,1,0,1,1,0,0,3.21,"Steinberg, Mark D"
HORT,100,56037,Introduction to Horticulture,ONL,ONL,120211,13,38,8,9,13,7,4,6,6,2,5,0,2,0,3.19,"Taylor, Andrea F"
HORT,105,34179,Vegetable Gardening,AL1,OLC,120211,76,19,8,1,2,1,1,0,0,0,0,0,0,0,3.92,"Mason, Sandra L"
HORT,180,34186,Medicinal Plants and Herbology,A,Onl,120211,18,6,0,0,1,0,0,0,0,0,2,0,2,0,3.48,"Riggins, Chance"
HORT,341,62293,Greenhouse Mgmt and Production,A,ONL,120211,4,8,7,2,1,2,2,0,0,0,0,0,0,0,3.59,"Sacks, Erik J"
HORT,430,59877,Children and Nature,ONL,Onl,120211,19,12,2,3,1,1,2,0,0,1,0,0,3,0,3.48,"Taylor, Andrea F"
HRD,411,62802,Instruct & Train System Design,MTC,ONL,120211,0,48,6,4,0,2,0,0,2,0,1,0,14,0,3.08,"Oh, Eunjung"
HRD,414,64982,Facilitation Skills,A,ONL,120211,15,0,0,2,0,1,0,0,2,0,0,1,0,0,3.49,"Hrubec, Deborah A"
HRD,472,60117,Learning Technologies,A,ONL,120211,20,0,0,0,0,0,0,0,0,0,0,0,3,0,3.52,"Huang, Wen-Hao"
HRD,472,67663,Learning Technologies,MTC,ONL,120211,70,1,0,3,1,0,0,0,1,0,0,0,16,0,3.25,"Huang, Wen-Hao"
HRD,530,60119,Organization Development,A,ONL,120211,19,24,0,0,0,0,0,0,0,0,0,0,1,0,3.91,"Kuchinke, K P"
HRD,532,62310,Strategic HRD,ONL,ONL,120211,0,13,16,1,0,0,0,0,0,0,0,0,0,0,3.8,"Jacobs, Ronald L"
HRD,550,66748,Adult & Professional Education,A,ONL,120211,0,21,7,1,0,1,0,0,0,0,0,0,0,0,3.86,"Oh, Eunjung"
HRD,572,62671,eLearning Ecologies,A,ONL,120211,39,5,7,1,1,0,0,0,0,0,0,0,0,0,3.92,"Cope, William"
IB,100,65059,Biology in Today's World,AL2,OLC,120211,24,34,6,2,1,3,2,1,0,0,0,0,8,0,3.44,"Yang, Wendy"
IB,103,34443,Introduction to Plant Biology,AL3,OLC,120211,13,30,0,23,25,0,11,8,0,5,1,0,0,0,3.21,"Ming, Ray R"
IB,105,65061,Environmental Biology,AL2,OLC,120211,16,12,4,3,1,2,1,2,2,0,3,0,8,0,2.92,"Punyasena, Surangi W"
IB,108,65714,The Biology of Dinosaurs,AL2,OLC,120211,8,7,11,2,4,1,2,1,1,0,1,0,0,0,3.45,"Manaster, Joanne L"
IB,150,34480,Organismal & Evolutionary Biol,AL1,OLC,120211,62,121,58,46,64,31,15,22,11,4,4,3,8,0,3.3,"Clegg, Benjamin F"
IB,150,65002,Organismal & Evolutionary Biol,AL2,OLC,120211,6,22,3,8,8,5,4,3,0,1,2,0,0,0,3.32,"Clegg, Benjamin F"
IB,151,34627,Organismal & Evol Biol Lab,A,OLB,120211,0,9,5,1,5,1,0,1,2,0,0,0,0,0,3.36,"Cameron, Sydney A"
IB,151,34628,Organismal & Evol Biol Lab,B,OLB,120211,1,10,4,3,2,1,1,2,0,0,0,0,0,0,3.49,"Cameron, Sydney A"
IB,151,34630,Organismal & Evol Biol Lab,D,OLB,120211,1,6,3,3,7,0,0,2,0,0,0,0,0,0,3.36,"Cameron, Sydney A"
IB,151,34631,Organismal & Evol Biol Lab,E,OLB,120211,0,8,5,2,3,1,2,0,0,0,0,0,0,0,3.49,"Cameron, Sydney A"
IB,151,49354,Organismal & Evol Biol Lab,I,OLB,120211,2,10,2,2,6,1,0,0,0,0,0,0,0,0,3.59,"Cameron, Sydney A"
IB,151,58482,Organismal & Evol Biol Lab,J,OLB,120211,2,4,5,1,1,1,2,3,0,2,0,0,1,0,2.94,"Cameron, Sydney A"
IB,151,58807,Organismal & Evol Biol Lab,K,OLB,120211,1,8,1,3,4,1,1,2,0,1,0,0,1,0,3.13,"Cameron, Sydney A"
IB,199,40244,Undergraduate Open Seminar,MRT,OD,120211,0,54,0,0,4,0,0,2,0,0,1,0,1,0,3.76,"Clegg, Benjamin F"
IB,202,34641,Physiology,AL1,OLC,120211,0,126,0,0,29,0,0,3,0,0,0,0,1,0,3.76,"Dolezal, Adam G"
IB,302,48172,Evolution,AL1,OLC,120211,6,59,29,7,34,9,7,6,1,1,2,0,2,0,3.37,"Catchen, Julian M"
IB,329,56886,Animal Behavior,A,OLC,120211,0,169,0,0,84,0,0,22,0,0,5,0,0,0,3.49,"Suarez, Andrew"
IB,335,34650,Plant Systematics,AL1,OLC,120211,3,21,0,4,14,0,5,8,0,1,3,0,3,0,2.96,"Downie, Stephen R"
IB,361,55722,Ecology and Human Health,A,OLC,120211,4,77,22,6,1,4,2,0,1,0,0,0,2,0,3.74,"Anderson, Nicholas L"
IB,405,54801,Evol of Traits and Genomes,A,OLC,120211,2,19,1,2,3,0,1,1,0,0,0,0,1,0,3.59,"Heath, Katy D"
IB,420,34655,Plant Physiology,A,OLC,120211,0,12,13,7,1,5,1,1,0,0,2,0,1,0,3.3,"McGrath, Justin M"
IB,432,43661,Genes and Behavior,AL1,OLC,120211,16,58,0,2,3,0,1,0,0,0,0,0,0,0,3.92,"Dolezal, Adam G"
IB,435,66660,Critical Eval Herbal Remedies,A,OD,120211,0,41,0,0,4,0,0,0,0,0,0,0,1,0,3.83,"Berenbaum, May R"
IB,451,39288,Conservation Biology,AL1,OLC,120211,11,28,8,2,3,0,0,0,0,0,0,0,0,0,3.87,"Paige, Ken N"
IB,453,65057,Community Ecology,AL1,OLC,120211,9,7,8,5,3,1,1,0,0,0,0,0,0,0,3.65,"Dalling, James W"
IE,300,34259,Analysis of Data,AL1,OLC,120211,9,7,14,6,20,7,10,6,4,2,2,1,0,0,2.97,"King, Douglas M"
IE,300,62803,Analysis of Data,BL1,OLC,120211,0,12,14,3,10,6,6,6,8,3,4,2,3,0,2.65,"Vogiatzis, Chrysafis"
IE,310,54715,Determin Models in Optmzation,R,ONL,120211,6,32,15,13,14,11,3,5,2,0,0,0,4,0,3.26,"Sun, Ruoyu"
IE,330,34260,Industrial Quality Control,D,ONL,120211,1,6,3,4,1,3,1,1,3,0,1,1,1,0,2.86,"King, Douglas M"
IE,340,37236,Human Factors,AL1,OLC,120211,0,43,0,0,23,0,0,1,0,0,1,0,0,0,3.59,"Wooldridge, Abigail"
IE,361,34265,Production Planning & Control,AL,ONL,120211,5,28,26,9,12,0,0,1,0,0,0,0,0,0,3.65,"Wang, Qiong"
IE,370,66991,Stochastic Processes & Applic,SP,OLC,120211,2,24,18,15,5,10,7,7,5,0,0,0,1,0,3.2,"Stolyar, Aleksandr"
IE,398,70559,Simulation,CV,ONL,120211,0,25,12,10,3,2,1,2,0,0,0,0,0,0,3.6,"Vogiatzis, Chrysafis"
IE,420,58926,Financial Engineering,G,ONL,120211,12,10,7,12,6,3,2,4,1,3,1,1,1,0,3.17,"Feng, Liming"
IE,521,60406,Convex Optimization,N,ONL,120211,2,10,2,3,1,3,0,0,1,0,0,0,0,0,3.55,"Chen, Xin"
IE,525,54714,Stochastics & Numerics in Fin,A,ONL,120211,3,12,7,0,0,0,2,0,0,0,0,0,0,0,3.76,"Feng, Liming"
IE,534,72857,Deep Learning,D,ONL,120211,91,13,10,4,1,0,2,0,0,0,0,0,0,0,3.91,"Sowers, Richard B"
IE,598,66173,Electronic Trading,ET,OLC,120211,8,1,11,0,1,0,0,0,0,0,0,0,0,0,3.78,"Lariviere, David"
IHLT,102,58859,Survey of Interdisc Health,A,OLC,120211,47,16,8,3,3,1,1,1,1,0,2,1,3,0,3.58,"DiFilippo, Kristen N"
IHLT,232,64236,Health Disparities in the U.S.,A,OLC,120211,17,12,2,3,4,0,1,1,0,0,0,0,0,0,3.74,"Cardenas Gonzal, Nancy D"
IHLT,375,57489,Interdis Collab in Health Serv,A,OLC,120211,8,18,5,2,0,0,2,0,0,0,0,0,0,0,3.82,"DiFilippo, Kristen N"
IHLT,375,69184,Interdis Collab in Health Serv,B,OLC,120211,11,13,4,0,0,0,0,0,1,0,0,0,1,0,3.75,"DiFilippo, Kristen N"
IHLT,474,65955,Pre-Field Experience in Health,B,OLC,120211,0,23,0,0,3,0,0,0,0,0,0,0,0,0,3.88,"Frasca, Elizabeth A"
IHLT,474,69185,Pre-Field Experience in Health,C,OLC,120211,0,19,0,0,3,0,0,0,0,0,0,0,0,0,3.86,"DiFilippo, Kristen N"
IHLT,475,69188,Field Experience in i-Health,B,OLC,120211,0,22,0,0,3,0,0,1,0,0,1,0,0,0,3.7,"DiFilippo, Kristen N"
INFO,102,63224,Little Bits to Big Ideas,AL1,OLC,120211,9,64,26,15,33,2,5,10,2,0,1,0,3,0,3.4,"Cunningham, Ryan M"
INFO,403,57769,Top Down Video Game Design,A,ONL,120211,2,20,2,6,0,0,0,0,0,0,0,0,0,0,3.84,"Cermak, Daniel"
INFO,490,68730,The Video Game Dev Process,DC,ONL,120211,7,12,2,1,3,0,0,1,0,0,0,0,0,0,3.76,"Cermak, Daniel"
INFO,490,64015,Intro to Prog for Data Science,MH,ONL,120211,0,76,1,8,5,7,1,3,1,1,0,0,10,0,3.36,"Haberman, Michael"
INFO,490,62709,"Data, Machines and the Python",MH2,ONL,120211,0,42,7,2,3,3,0,0,0,0,0,1,1,0,3.7,"Haberman, Michael"
IS,100,72684,Exploring the iSchool,ONL,ONL,120211,18,15,0,0,0,0,0,1,0,0,1,2,0,0,3.68,"Newell, Melissa A"
IS,101,71465,Intro to Information Sciences,AO,ONL,120211,41,19,5,5,5,3,1,0,1,0,1,0,4,0,3.56,"Pintar, Judith A"
IS,202,66612,Social Aspects Info Tech,AE1,OLC,120211,140,5,0,0,2,0,0,0,0,0,2,0,5,0,3.82,"Kendall, Lori S"
IS,205,71437,Program for Info Problems,AO,ONL,120211,0,24,1,0,0,0,0,2,1,0,0,0,4,0,3.29,"Wickes, Elizabeth D"
IS,206,70945,Intro Database Concepts & Apps,AO,ONL,120211,1,14,5,1,3,0,0,1,0,0,1,0,0,0,3.6,"Evans, Craig S"
IS,226,71439,Introduction to HCI,AO,ONL,120211,5,7,5,1,1,1,0,0,0,0,0,0,3,0,3.28,"Wang, Yang"
IS,308,71477,"Race, Gender, and Info Tech",AO,ONL,120211,4,8,3,1,1,2,2,0,1,0,0,1,1,0,3.24,"Mussulman, David E"
IS,309,71479,Computers and Culture,AO,ONL,120211,0,26,3,2,1,0,0,0,0,0,2,0,1,0,3.62,"Duffy, Damian S"
IS,334,71481,Usable Privacy and Security,AO,ONL,120211,0,11,6,1,2,0,1,1,0,0,1,0,0,0,3.51,"Kong, Ivan Y"
IS,407,71546,Introduction to Data Science,AOG,ONL,120211,7,13,6,1,2,0,0,0,0,0,0,0,1,0,3.71,"Alterman, Naomi L"
IS,430,71635,Foundations Info Processing,AO4,ONL,120211,14,7,4,2,1,0,0,0,0,0,0,0,0,0,3.84,"Trainor, Kevin"
IS,439,71639,Web Devel Using App Framwrk,AOG,ONL,120211,2,12,2,2,3,0,0,0,0,0,0,0,0,0,3.78,"Trainor, Kevin"
IS,445,67427,Data Visualization,AOG,ONL,120211,0,33,0,1,0,0,1,0,0,0,0,0,0,0,3.95,"Naiman, Jill P"
IS,455,70131,Database Design & Prototyping,AOG,ONL,120211,1,17,3,0,2,0,1,0,0,0,0,0,0,0,3.81,"Trainor, Kevin"
IS,457,67659,Data Storytelling,AOU,ONL,120211,0,17,5,1,0,0,0,0,0,0,0,0,1,0,3.73,"McDowell, Kathleen"
IS,471,71649,Instruc Strat Tech Info Prof,AO4,ONL,120211,6,15,0,0,0,0,0,1,0,0,0,0,2,0,3.51,"Wong, Melissa A"
IS,501,67600,Reference and Info Services,AO2,ONL,120211,0,22,0,0,1,1,0,0,0,0,0,0,0,0,3.9,"Holba Puacz, Jeanne T"
IS,504,67495,Sociotechnical Info Systems,AO,ONL,120211,4,10,4,5,0,1,0,0,0,0,0,0,0,0,3.75,"Darch, Peter T"
IS,505,67498,Info Org and Access,AO,ONL,120211,0,18,5,3,5,1,0,0,0,0,0,0,0,0,3.69,"Wickett, Karen M"
IS,505,67378,Info Org and Access,BO,ONL,120211,27,4,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Choi, Inkyung"
IS,505,73185,Info Org and Access,DO,ONL,120211,0,30,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"MacMullen, Thomas C"
IS,507,67499,"Data, Stat, Info",BO,ONL,120211,38,5,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Besser, Stephanie A"
IS,510,71656,Libraries Info and Society,BO,ONL,120211,6,16,1,0,0,0,0,0,0,0,0,0,1,0,3.86,"LaBarre, Kathryn A"
IS,521,71662,Digital Libraries,AO,ONL,120211,0,17,2,1,0,0,0,0,0,0,0,0,1,0,3.75,"Oliver, Megan A"
IS,523,67607,Preserving Info Resources,AO,ONL,120211,0,6,9,6,1,1,1,0,0,0,0,0,1,0,3.4,"Huot, Andrew R"
IS,530,71710,Collection Development,AO,ONL,120211,0,27,0,0,0,0,0,0,0,0,0,0,1,0,3.86,"Holba Puacz, Jeanne T"
IS,557,71418,Appd Machine Learn: Team Proj,AO,ONL,120211,0,17,1,2,0,1,0,0,0,0,0,0,0,0,3.86,"Bosch, Nigel"
IS,571,71750,Info Service for Diverse Users,ISO,ONL,120211,0,18,2,1,0,0,1,0,0,0,0,0,0,0,3.9,"Alvarez, Barbara A"
IS,575,71762,Metadata in Theory & Practice,AO,ONL,120211,0,15,5,1,1,0,0,1,0,0,0,0,1,0,3.61,"Jett, Jacob G"
IS,582,67518,Academic Librarianship,ALO,ONL,120211,13,12,0,0,2,0,0,1,0,0,0,0,0,0,3.86,"Wong, Melissa A"
IS,582,71770,Rare Books and Special Collect,RBO,ONL,120211,0,21,0,0,1,1,0,0,0,0,0,0,0,0,3.9,"Oliver, Megan A"
IS,582,71901,Social Crisis andLibrarianship,SCL,ONL,120211,0,25,0,0,0,0,0,0,0,0,0,0,1,0,3.85,"Holba Puacz, Jeanne T"
IS,597,71816,Progr Analytics & Data Process,PRO,ONL,120211,0,21,5,0,4,0,0,0,0,0,0,0,0,0,3.81,"Weible, John D"
JOUR,200,65581,Introduction to Journalism,A2,ONL,120211,50,91,35,15,12,12,6,4,7,0,3,0,5,0,3.53,"Ng, Yee Man Margare"
JOUR,205,61558,History of American Journalism,2,ONL,120211,0,20,7,24,4,2,0,2,0,0,1,0,0,0,3.47,"Heuman, Joshua M"
JOUR,215,61602,Multimedia Reporting,AL1,OLC,120211,6,7,4,5,2,2,1,1,0,0,0,0,3,0,3.19,"Johnson, Brian K"
JOUR,250,51007,Journalism Ethics & Diversity,A,ONL,120211,6,18,14,6,9,2,0,3,0,0,1,0,2,0,3.39,"Craft, Stephanie L"
JOUR,311,61556,Media Law,1,LCD,120211,2,11,4,4,2,0,2,0,0,0,0,0,1,0,3.49,"Holden, Benjamin A"
JOUR,451,45976,Research Methods in Journalism,A,ONL,120211,6,11,1,1,5,0,1,2,1,0,2,1,3,0,2.96,"Ray, Rik"
JOUR,460,58701,Navigating the Job Market,A,OLB,120211,0,19,0,0,3,0,0,0,0,0,0,0,0,0,3.86,"McDonald, Jean A"
JOUR,460,20680,Sport Jrn: Brundage & Olympics,SJ,ONL,120211,0,15,0,0,5,0,0,0,0,0,0,0,1,0,3.57,"McDonald, Jean A"
KIN,100,34967,Development Activities,A2,OLB,120211,0,21,0,0,4,0,0,0,0,0,0,0,1,0,3.69,"Kinder, Christopher J"
KIN,100,71572,Walking & Movement Wellness,B1,LAB,120211,0,25,0,0,4,0,0,0,0,0,0,0,0,0,3.86,"North, Jonathan R"
KIN,100,71573,Walking & Movement Wellness,B7,LAB,120211,0,32,0,0,4,0,0,0,0,0,0,0,0,0,3.89,"North, Jonathan R"
KIN,100,71574,Walking & Movement Wellness,B8,LAB,120211,10,11,0,0,1,0,0,0,0,0,0,0,1,0,3.78,"Fliflet, Alexander M"
KIN,100,49834,Walking & Movement Wellness,B9,LAB,120211,6,15,4,3,2,1,1,1,0,0,0,0,2,0,3.48,"King, Alexis C"
KIN,120,35076,Injuries in Sport,AL1,OLC,120211,11,16,2,4,4,3,1,5,0,0,0,0,2,0,3.35,"Danbury, Anne E"
KIN,122,35079,Physical Activity and Health,A1,OLC,120211,16,13,11,10,8,2,1,4,2,0,0,0,6,0,3.19,"Richards, Alicia"
KIN,122,59549,Physical Activity and Health,ONL,ONL,120211,23,68,61,40,19,28,14,9,14,8,8,5,25,0,2.95,"Richards, Alicia"
KIN,125,53020,Orientation KIN & Comm Health,A,OD,120211,0,91,0,0,13,0,0,2,0,0,1,0,0,0,3.81,"O'Neill, Amy"
KIN,140,35117,Social Sci of Human Movement,AL1,OLC,120211,24,32,31,12,6,4,8,6,5,3,2,2,3,0,3.28,"Pindus, Dominika M"
KIN,142,69297,Contemporary Issues in Sport,ON,ONL,120211,0,98,0,0,26,0,0,11,0,0,6,0,15,0,3.19,"Sydnor, Synthia"
KIN,142,65682,Contemporary Issues in Sport,ONL,ONL,120211,0,101,0,0,15,0,0,6,0,0,0,0,0,0,3.78,"Sydnor, Synthia"
KIN,150,35126,Bioscience of Human Movement,AL1,OLC,120211,0,40,0,0,54,0,0,24,0,0,5,0,3,0,2.98,"Boppart, Marni"
KIN,199,42977,Medical Terminology,ON2,ONL,120211,0,21,3,0,1,0,1,1,0,0,0,0,2,0,3.53,"O'Connor, Jamie A"
KIN,199,40504,Stress Management,SM,ONL,120211,4,3,7,2,2,1,3,1,1,1,3,0,2,0,2.8,"Ensign, Julene M"
KIN,201,64926,Phys Activity Research Methods,AL1,OLC,120211,71,19,7,8,2,2,3,0,3,2,0,0,3,0,3.65,"Gothe, Neha P"
KIN,247,35141,Intro to Sport Psychology,A,OLC,120211,0,18,0,0,2,0,0,1,0,0,0,0,0,0,3.81,"Mullen, Sean P"
KIN,247,56184,Intro to Sport Psychology,ON,ONL,120211,0,260,22,4,15,2,2,2,1,0,0,0,4,0,3.83,"Phansikar, Madhura Abhay"
KIN,249,56186,Sport & Modern Society,ON,ONL,120211,131,61,25,17,20,8,3,6,5,4,2,1,16,0,3.46,"Park, Doo Jae"
KIN,249,56130,Sport & Modern Society,ONL,ONL,120211,111,67,27,10,13,5,1,1,0,0,0,0,1,0,3.82,"Park, Doo Jae"
KIN,259,64873,Motor Development and Control,AL1,OLC,120211,0,55,25,15,8,1,6,2,1,1,0,2,3,0,3.45,"Carlson, Kristin N"
KIN,262,35176,"Motor Develop, Growth & Form",AL1,OLC,120211,0,6,4,5,9,1,0,3,2,2,0,0,2,0,2.85,"Carlson, Kristin N"
KIN,268,35191,Children's Movement,AL1,OLC,120211,2,25,5,7,4,1,0,1,0,0,2,0,0,0,3.58,"Ison, Shelby E"
KIN,340,57542,Soc & Psych of Phys Activity,AL1,OLC,120211,0,63,31,19,12,5,6,1,1,0,1,0,1,0,3.55,"Petruzzello, Steven J"
KIN,352,35159,Bioenergetics of Movement,AL1,OLC,120211,0,47,0,0,31,0,0,6,0,0,6,0,1,0,3.29,"Burd, Nicholas A"
KIN,355,35163,Biomechanics of Human Movement,AL1,OLC,120211,13,40,26,14,17,1,3,1,1,0,2,0,0,0,3.56,"Rice, Ian M"
KIN,369,59230,Coaching Strategies,A,OLC,120211,17,14,0,3,2,0,1,0,0,0,1,0,1,0,3.67,"Kinder, Christopher J"
KIN,442,72115,"Body, Culture & Society",ONG,ONL,120211,33,4,1,1,2,2,1,0,0,0,0,0,2,0,3.68,"Haugen, Matthew B"
KIN,443,35220,Psychophysiology in Ex & Sport,A3,OLC,120211,0,36,0,0,4,0,0,0,0,0,0,0,1,0,3.81,
KIN,449,70094,Rehabilitation Biomechanics,RBG,LEC,120211,15,10,0,1,0,0,0,1,0,0,0,0,0,0,3.9,"Jan, Yih-Kuen"
KIN,494,35263,Assistive Technologies,ATU,OLC,120211,5,8,5,1,1,1,0,0,0,0,0,0,0,0,3.78,"Rice, Ian M"
KIN,494,35266,Health Behaviors & Cognition,HBU,ONL,120211,0,23,0,0,8,0,0,0,0,0,1,0,0,0,3.67,"Khan, Naiman A"
LA,101,72680,Introduction to Landscape Arch,DH2,OLC,120211,21,16,10,1,6,4,2,0,1,2,0,0,3,0,3.42,"Hays, David L"
LA,101,72403,Introduction to Landscape Arch,DLH,LEC,120211,19,5,2,1,2,2,0,1,0,0,0,0,0,0,3.75,"Hays, David L"
LA,221,64179,History of the Prison,RG,OLC,120211,29,14,5,2,16,3,5,11,1,3,5,1,17,0,2.66,"Ginsburg, Rebecca"
LA,250,72628,Environmental Site Analysis,JH,OLB,120211,15,3,0,1,3,0,0,0,0,1,0,0,3,1,3.29,"Hu, Jie"
LA,281,35298,Design Communications II,CR,OLB,120211,1,4,7,2,4,0,2,1,2,0,0,0,2,0,2.97,"Reschke, Craig M"
LA,314,64454,History of World Landscapes,OLC,OLC,120211,5,89,28,18,10,5,1,3,1,0,1,0,5,0,3.57,"Rhee, Pollyanna"
LA,480,66213,Sustainable Design Principles,BD,ONL,120211,0,7,4,5,9,5,1,1,1,0,0,0,0,0,3.2,"Deal, Brian M"
LAS,101,72803,Design First Year Experience,1,ONL,120211,20,8,2,2,1,2,1,0,3,1,0,0,4,0,3.25,"Soranso, Murillo S"
LAS,102,65913,Transfer Advantage,1,ONL,120211,13,4,1,0,1,1,1,0,1,0,1,0,4,0,3.05,"Soranso, Murillo S"
