Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
GWS,202,61628,Sexualities,AD2,OD,120231,2,9,5,1,5,0,0,0,0,0,0,1,2,0,3.25,"Rijo Sanchez, Amaury J"
GWS,202,61631,Sexualities,AD3,OD,120231,3,9,3,1,2,3,0,1,0,0,0,0,0,0,3.56,"Rijo Sanchez, Amaury J"
GWS,282,71812,Feminist and Queer Activisms,MN,LCD,120231,13,12,2,0,1,1,0,1,0,0,0,0,0,0,3.83,"McCarthy, Daniel C"
GWS,350,50084,Feminist & Gender Theory,MK,LCD,120231,2,5,7,7,2,0,1,1,0,0,0,0,0,0,3.49,"Kashani, Maryam"
GWS,380,35001,Black Women Hist & Cultures,BS,LCD,120231,12,14,2,0,0,0,0,0,0,2,0,0,0,0,3.8,"Smith, Blair E"
HDFS,105,33663,Intro to Human Development,AL1,LEC,120231,2,188,6,0,20,4,0,4,1,1,0,0,1,0,3.8,"Brooks, Jan D"
HDFS,105,71674,Intro to Human Development,C1,ONL,120231,45,23,2,0,1,2,0,0,0,0,0,0,0,0,3.94,"Rivas-Koehl, Matthew"
HDFS,105,70212,Intro to Human Development,C2,ONL,120231,34,14,11,9,3,0,0,1,0,0,0,0,0,0,3.8,"Fanta Alarcon, Andrea S"
HDFS,120,58550,Intro to Family Studies,C,ONL,120231,0,35,5,11,1,1,2,0,0,0,0,0,1,0,3.67,"Kramer, Karen"
HDFS,206,33802,Early Childhood Curriculum Dev,AE1,LCD,120231,0,15,0,0,7,0,0,1,0,0,0,0,1,0,3.46,"Yao, Linlin"
HDFS,208,68553,Child and Family Inclusion,A,LCD,120231,19,33,1,3,1,1,0,1,0,0,0,0,1,0,3.82,"Brooks, Jan D"
HDFS,220,33807,Families in Global Perspective,AL1,OLC,120231,0,55,25,8,3,3,0,1,0,0,0,0,0,0,3.76,"Kramer, Karen"
HDFS,225,57315,Close Relationships,A,LCD,120231,4,26,7,2,5,0,0,1,0,0,0,0,2,0,3.6,"Maniotes, Christopher R"
HDFS,290,44214,Intro to Research Methods,AE1,LCD,120231,6,9,6,2,8,2,2,2,0,1,0,1,1,0,3.22,"McElwain, Nancy L"
HDFS,301,54385,Infancy & Early Childhood,A,LEC,120231,0,52,0,0,9,0,0,2,0,0,0,0,0,0,3.79,"Yao, Linlin"
HDFS,305,39480,Middle Childhood,A,LCD,120231,18,18,10,6,3,3,2,0,0,1,0,0,1,1,3.61,"McElwain, Nancy L"
HDFS,310,61533,Adult Development,A,LCD,120231,10,18,15,2,2,3,2,1,1,0,0,1,0,0,3.58,"Koerner, Susan S"
HDFS,322,65153,US Latina and Latino Families,A,LCD,120231,5,16,7,4,6,2,0,1,1,0,0,0,2,0,3.41,"Jimenez, Virnaliz"
HDFS,335,74666,"Food, Identity, & Family Life",A,LCD,120231,0,7,3,3,3,2,1,0,2,0,1,0,1,0,3.04,"Oleschuk, Merin C"
HDFS,405,70279,Adolescent Development,AL,LCD,120231,28,6,5,1,4,1,1,0,0,0,0,0,0,0,3.8,"Sahin, Esra"
HDFS,408,66795,Hospitalized Children,AU2,LCD,120231,10,31,7,5,2,0,0,0,0,0,0,0,0,0,3.86,"Hurth, Emily S"
HDFS,420,33813,Inequality Public Pol & US Fam,A,LCD,120231,21,17,6,5,1,0,0,0,0,0,0,0,0,0,3.87,"Lleras, Christy L"
HDFS,426,33826,Family Conflict Management,A,DIS,120231,0,17,7,3,6,5,3,3,1,1,0,1,0,0,3.23,"Barton, Allen W"
HDFS,444,61591,"LGBT Indiv, Fam & Community",A,LCD,120231,1,9,3,2,1,1,1,2,0,1,0,0,2,0,3.14,"Billington, Alyssa G"
HIST,100,39598,Global History,AD2,DIS,120231,1,16,4,2,2,0,0,0,0,0,0,0,0,0,3.81,"Trauscht, Cheryl M"
HIST,100,39599,Global History,AD3,DIS,120231,3,10,5,0,3,0,0,0,0,0,0,0,0,0,3.78,"Trauscht, Cheryl M"
HIST,100,54515,Global History,AD7,DIS,120231,1,13,4,2,0,0,0,0,0,0,1,0,0,0,3.73,"Trauscht, Cheryl M"
HIST,104,75219,Black Music,B,ONL,120231,8,10,5,4,2,0,2,0,1,0,0,0,1,0,3.52,"Vaughn, Taryn K"
HIST,112,71777,History of Africa from 1800,A,LCD,120231,7,11,2,6,3,0,1,1,0,0,1,0,0,0,3.55,"Nobili, Mauro"
HIST,120,34086,East Asian Civilizations,AD5,DIS,120231,2,7,1,3,5,0,0,0,2,0,1,0,2,0,3,"Hsieh, Po-Huei"
HIST,120,34087,East Asian Civilizations,AD6,DIS,120231,6,6,4,0,1,2,1,2,0,0,0,1,0,0,3.39,"Stetsuk, Alina"
HIST,142,33875,Modern Europe and the World,ADF,DIS,120231,3,9,2,1,5,1,0,0,0,0,0,0,0,1,3.64,"Abosch, Elizabeth A"
HIST,164,65461,The Automobile,A,ONL,120231,0,6,16,8,4,1,2,0,0,0,0,1,5,0,3.01,"Jaimes, Marco"
HIST,202,70657,American Environmental History,B,ONL,120231,6,3,4,4,2,4,1,0,1,0,1,1,3,0,2.88,"Yost, Franziska M"
HIST,211,34117,History of Southern Africa,A,LCD,120231,10,8,11,1,9,3,2,1,0,1,1,0,1,0,3.33,"Barnes, Teresa A"
HIST,221,60135,Modern China,A,LCD,120231,4,13,9,2,0,1,0,0,0,0,0,1,0,0,3.7,"Li, Hanping"
HIST,247,34115,Medieval Europe,B,LCD,120231,4,21,2,2,0,1,0,0,0,0,0,1,1,0,3.67,"Bell, Jacob S"
HIST,251,34134,Warfare Milit Insts & Soc,A,LCD,120231,2,2,4,4,8,5,5,5,1,0,0,0,1,0,2.83,"Lynn, John A"
HIST,260,34118,History of Russia,A,LCD,120231,0,7,4,3,4,2,2,1,0,0,0,0,0,0,3.33,"Whittington, Anna M"
HIST,263,74151,US History of Medicine,AD3,DIS,120231,0,3,8,1,4,5,1,0,0,0,0,0,0,0,3.29,"Harms, Jake A"
HIST,263,74153,US History of Medicine,AD4,DIS,120231,0,5,7,5,3,0,0,0,0,0,0,0,1,0,3.4,"Harms, Jake A"
HIST,264,63376,Technology in Western Society,A,LCD,120231,3,8,13,8,2,0,0,0,1,0,0,0,1,0,3.5,"Sepkoski, David C"
HIST,269,66665,Jewish History Since 1700,B,ONL,120231,11,16,4,4,3,1,0,0,0,0,0,0,5,0,3.36,"Avrutin, Eugene M"
HIST,278,43453,Native American History,A,LCD,120231,7,9,3,3,5,2,0,2,0,0,2,0,2,0,3.18,"LaPier, Rosalyn R"
HIST,281,69523,Constructing Race in America,C,LCD,120231,0,6,3,5,2,2,0,0,0,0,1,0,8,0,2.37,"Mumford, Kevin"
HIST,283,71843,Asian American History,AD3,DIS,120231,0,3,4,1,5,4,0,0,2,0,2,0,1,0,2.77,"Espiritu, Augusto F"
HIST,300,34110,Topics in Film and History,A,LCD,120231,3,7,3,3,4,2,1,0,0,1,0,1,1,0,3.18,"Fu, Poshek"
HIST,316,74142,Global Histories of Gender,A,LCD,120231,2,15,4,2,0,0,0,0,0,0,0,0,0,0,3.88,"Asaka, Ikuko"
HIST,357,65226,Modern France,A,LCD,120231,4,18,4,2,1,1,0,0,0,0,0,0,0,0,3.83,"Micale, Mark S"
HIST,358,74137,History Harvest,A,LCD,120231,8,13,5,0,1,2,0,0,0,0,0,0,0,0,3.82,"Gilbert, Daniel"
HIST,364,74138,The Science of Human Nature,A,LCD,120231,1,6,5,6,4,1,0,1,0,0,0,0,1,0,3.32,"Chettiar, Teri A"
HIST,365,65472,Fict & Historical Imagination,A,LCD,120231,3,2,8,2,1,3,2,0,1,1,1,0,0,0,3.15,"Toups, Eric J"
HIST,370,39605,Colonial America,A,LCD,120231,2,19,4,2,1,0,0,0,0,0,0,1,1,0,3.63,"Morrissey, Robert M"
HIST,405,32277,History of Brazil from 1808,G2,LCD,120231,1,13,8,1,0,1,0,2,0,0,0,0,0,0,3.68,"Hertzman, Marc A"
HIST,488,74607,The American Political Divide,U3,LCD,120231,1,6,3,1,5,1,1,1,0,0,0,0,2,0,3.05,"Beck, David R"
HORT,100,56037,Introduction to Horticulture,ONL,ONL,120231,23,44,25,12,7,7,2,2,2,4,0,1,1,1,3.52,"Taylor, Andrea F"
HORT,105,34179,Vegetable Gardening,AL1,LEC,120231,79,28,8,6,9,0,1,4,0,0,1,0,0,0,3.79,"Nelson, Jennifer S"
HORT,341,62293,Greenhouse Mgmt and Production,A,OLC,120231,5,6,0,3,3,3,0,0,0,0,0,1,0,0,3.41,"Sacks, Erik J"
HORT,361,63547,Small Fruit Production,B,LCD,120231,8,7,3,4,0,0,1,0,0,0,1,0,0,0,3.65,"Taylor, Andrea F"
HORT,430,59877,Children and Nature,ONL,Onl,120231,23,15,6,10,6,2,3,0,0,1,0,0,4,0,3.41,"Taylor, Andrea F"
HRD,550,66748,Adult & Professional Education,A,ONL,120231,0,29,0,2,0,0,0,0,0,0,0,0,1,0,3.83,"Oh, Eunjung"
IB,100,65059,Biology in Today's World,AL2,OLC,120231,41,33,9,5,3,2,4,0,1,1,0,1,6,1,3.52,"Yang, Wendy"
IB,103,34443,Introduction to Plant Biology,AL3,LEC,120231,5,41,0,13,18,16,7,7,4,1,2,2,1,0,3.13,"Bush, Daniel S"
IB,108,65714,The Biology of Dinosaurs,AL2,OLC,120231,10,14,11,7,8,6,2,1,1,1,2,3,0,0,3.23,"Manaster, Joanne L"
IB,150,34480,Organismal & Evolutionary Biol,AL1,LEC,120231,16,98,52,42,65,39,26,32,29,8,20,8,12,1,2.9,"Clegg, Benjamin F"
IB,151,34628,Organismal & Evol Biol Lab,B,LAB,120231,16,3,0,0,1,0,0,1,0,0,0,0,0,0,3.86,"Clegg, Benjamin F"
IB,151,34630,Organismal & Evol Biol Lab,C,LAB,120231,18,3,1,0,1,0,0,0,0,0,0,0,0,0,3.94,"Clegg, Benjamin F"
IB,151,74802,Organismal & Evol Biol Lab,D,LAB,120231,12,6,3,0,1,0,0,0,0,0,0,0,0,0,3.91,"Clegg, Benjamin F"
IB,151,58807,Organismal & Evol Biol Lab,I,LAB,120231,11,8,3,0,1,0,0,0,0,0,0,0,1,0,3.75,"Clegg, Benjamin F"
IB,151,58808,Organismal & Evol Biol Lab,J,LAB,120231,14,5,1,1,1,0,0,0,0,0,0,0,0,0,3.91,"Clegg, Benjamin F"
IB,151,34629,Organismal & Evol Biol Lab,K,LAB,120231,11,7,3,1,0,0,0,0,0,0,1,0,0,0,3.8,"Clegg, Benjamin F"
IB,199,52938,IB 150 Merit Special Discussio,MR2,DIS,120231,0,29,0,0,1,0,0,0,0,0,1,0,0,0,3.87,"Clegg, Benjamin F"
IB,202,34641,Physiology,AL1,LEC,120231,0,153,0,0,53,0,0,5,0,0,1,0,0,0,3.69,"Dolezal, Adam G"
IB,271,45977,Organismal Biology,AL1,LEC,120231,8,10,4,1,0,0,0,0,0,0,0,0,0,0,3.91,"Cheng-De Vries, Chi-Hing"
IB,302,48172,Evolution,AL1,LEC,120231,1,50,36,15,29,2,4,11,2,1,2,1,1,0,3.34,"Catchen, Julian M"
IB,329,56886,Animal Behavior,A,LEC,120231,0,107,0,0,78,0,0,31,0,0,9,0,2,0,3.23,"Bell, Alison M"
IB,335,34650,Plant Systematics,AL1,LEC,120231,0,15,0,1,7,1,1,7,0,1,1,0,1,0,3.02,"Bush, Daniel S"
IB,361,55722,Ecology and Human Health,A,LEC,120231,11,70,37,10,9,7,1,1,0,1,0,0,0,0,3.7,"Allan, Brian F"
IB,405,54801,Evol of Traits and Genomes,A,LEC,120231,2,27,3,3,4,0,0,0,0,0,0,0,0,0,3.82,"Heath, Katy D"
IB,420,34655,Plant Physiology,A,LEC,120231,0,7,5,2,5,3,0,0,0,0,0,0,0,0,3.46,"McGrath, Justin M"
IB,432,43661,Genes and Behavior,AL1,LEC,120231,14,55,0,0,6,0,0,0,0,0,0,0,1,1,3.87,"Dolezal, Adam G"
IB,434,64885,Physical Principles in Biology,A,LEC,120231,0,15,3,0,2,1,0,0,0,0,0,0,0,0,3.79,"Anderson, Philip S"
IB,435,66660,Critical Eval Herbal Remedies,A,LCD,120231,0,39,0,0,5,0,0,0,0,0,0,0,0,0,3.89,"Berenbaum, May R"
IB,451,39288,Conservation Biology,AL1,LEC,120231,9,23,3,3,6,3,0,1,0,0,0,0,1,0,3.61,"Paige, Ken N"
IB,461,39285,Ornithology,AL1,LEC,120231,19,6,3,1,1,1,0,0,0,0,0,0,0,0,3.87,"Hauber, Mark E"
IB,464,39516,Herpetology,AL1,LEC,120231,3,6,4,2,4,3,0,1,0,0,0,0,0,0,3.45,"Davis, Mark A"
IE,300,34259,Analysis of Data,AL1,LEC,120231,1,4,6,5,16,8,6,5,1,3,3,0,2,0,2.68,"King, Douglas M"
IE,300,62803,Analysis of Data,BL1,LEC,120231,0,13,8,13,18,10,8,7,5,1,1,0,0,0,2.96,"Vogiatzis, Chrysafis"
IE,310,54715,Determin Models in Optmzation,R,LCD,120231,12,37,16,13,12,3,1,0,0,0,0,0,0,0,3.66,"Garg, Jugal"
IE,330,34260,Industrial Quality Control,D,LCD,120231,2,2,3,3,5,1,5,3,2,3,0,1,0,1,2.68,"King, Douglas M"
IE,340,37236,Human Factors,AL1,LEC,120231,0,74,0,0,17,0,0,2,0,0,1,0,0,1,3.74,"Gupta, Avinash"
IE,361,34265,Production Planning & Control,AL,LCD,120231,3,11,19,13,14,8,4,4,1,0,0,0,0,1,3.26,"Wang, Qiong"
IE,370,66991,Stochastic Processes & Applic,SP,LEC,120231,2,17,8,4,8,8,5,9,8,2,2,1,0,1,2.87,"Stolyar, Aleksandr"
IE,371,74580,Simulation Modeling for IE,A,LCD,120231,0,32,5,13,6,6,3,1,5,0,0,0,0,0,3.39,"Vogiatzis, Chrysafis"
IE,420,58926,Financial Engineering,GO,OLC,120231,3,19,22,13,2,0,0,0,0,0,0,0,0,0,3.69,"Lariviere, David"
IE,511,34285,Integer Programming,L,LCD,120231,2,6,7,7,0,0,0,0,0,0,0,0,1,0,3.52,"Etesami, Seyed Rasoul"
IE,525,54714,Stochastic Calculus,A,LCD,120231,2,10,7,3,4,5,0,0,0,0,0,0,0,0,3.52,"Sowers, Richard B"
IE,525,73216,Numerical Methods in Finance,B,ONL,120231,1,11,9,1,3,0,0,2,0,0,0,0,0,0,3.61,"Che, Charles Y"
IE,531,65476,Algorithms for Data Analytics,AD,LEC,120231,2,3,10,12,10,1,0,0,0,0,0,0,0,0,3.4,"Sreenivas, Ramavarapu S"
IHLT,102,58859,Survey of Interdisc Health,A,LCD,120231,30,21,16,6,0,2,1,1,0,0,0,1,1,0,3.71,"Starwalt, Wendy E"
IHLT,232,64236,Health Disparities in the U.S.,A,LCD,120231,21,15,6,2,3,2,1,0,0,0,1,0,1,0,3.66,"Lara-Cinisomo, Sandraluz"
IHLT,375,57489,Interdis Collab in Health Serv,A,LEC,120231,15,18,7,0,0,4,0,0,3,1,0,0,0,0,3.64,"DiFilippo, Kristen N"
IHLT,375,69184,Interdis Collab in Health Serv,B,LEC,120231,8,23,10,3,2,1,0,0,0,0,0,0,1,0,3.74,"DiFilippo, Kristen N"
IHLT,474,69185,Pre-Field Experience in Health,C,DIS,120231,0,38,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Frasca, Elizabeth A"
IHLT,475,59205,Field Experience in i-Health,A,INT,120231,0,35,0,0,9,0,0,0,0,0,0,0,0,0,3.8,"Frasca, Elizabeth A"
IHLT,475,69188,Field Experience in i-Health,B,INT,120231,0,37,0,0,3,0,0,0,0,0,0,0,0,0,3.93,"Frasca, Elizabeth A"
INFO,102,63224,Little Bits to Big Ideas,AL1,LEC,120231,24,50,12,4,18,6,8,3,1,0,1,0,1,1,3.52,"Cunningham, Ryan M"
INFO,310,53864,Computing in the Humanities,A,LCD,120231,0,13,4,1,3,2,1,1,0,0,0,2,3,0,3,"Dubin, David S"
IS,100,71441,Exploring the iSchool,A,LCD,120231,37,16,2,5,0,3,0,0,0,0,0,0,1,0,3.81,"Newell, Melissa A"
IS,101,71465,Intro to Information Sciences,AL,OLC,120231,95,59,9,1,4,0,0,2,0,0,1,0,2,0,3.87,"Pintar, Judith A"
IS,142,74672,Social Hist. of Games & Gaming,A,LCD,120231,6,18,1,0,1,0,0,0,0,0,0,0,2,1,3.67,"Dubin, David S"
IS,199,71206,"iSchool Explore, Engage, Devel",E1J,SEM,120231,25,7,0,0,1,1,0,0,0,0,0,0,0,0,3.93,"Darling, Laurel A"
IS,199,72333,"iSchool Explore, Engage, Devel",EE2,SEM,120231,24,8,2,1,2,0,0,0,0,0,0,0,0,0,3.91,"Hodson, Rebecca R"
IS,199,72888,Cyber Risk and Cybersecurity,IMC,LCD,120231,2,10,5,6,2,2,2,0,0,0,0,0,0,0,3.53,"Saebeler, Dominic J"
IS,202,66612,Social Aspects Info Tech,AL1,ONL,120231,85,104,11,9,8,3,5,2,1,0,0,0,4,0,3.77,"Kendall, Lori S"
IS,203,71434,Analytical Fndts Info Problems,A,LCD,120231,6,15,14,7,12,9,7,5,6,1,2,1,2,0,2.98,"Batzloff, Brandon"
IS,204,74738,Research Design Info Sciences,D,LCD,120231,6,13,5,0,1,0,0,0,0,0,0,0,3,0,3.48,"Magee, Rachel M"
IS,204,71436,Research Design Info Sciences,OA,ONL,120231,0,8,6,6,2,1,0,4,0,0,0,0,0,0,3.36,"LaRue, Elizabeth M"
IS,205,72356,Program for Info Problems,B,LCD,120231,0,22,3,1,3,0,1,0,1,0,0,0,2,0,3.5,"Wickes, Elizabeth D"
IS,206,70945,Intro Database Concepts & Apps,AL,OLC,120231,6,49,20,8,5,4,0,1,0,1,2,0,2,0,3.58,"Evans, Craig S"
IS,226,71439,Introduction to HCI,A,LCD,120231,0,33,1,0,0,0,0,0,0,0,0,0,1,0,3.88,"Hendricks, Renee M"
IS,226,74722,Introduction to HCI,OA,ONL,120231,0,28,0,0,1,0,0,0,0,0,0,0,1,0,3.83,"MacMullen, Thomas C"
IS,308,73031,"Race, Gender, and Info Tech",A,LCD,120231,2,13,1,5,6,0,0,2,2,0,0,1,2,0,3.13,"Mussulman, David E"
IS,308,71477,"Race, Gender, and Info Tech",OA,ONL,120231,0,29,0,1,2,0,0,0,0,0,1,0,1,1,3.72,"McLellan, Amanda H"
IS,309,71479,Computers and Culture,A,LCD,120231,0,15,8,4,0,0,1,0,0,0,0,0,0,0,3.75,"Duffy, Damian S"
IS,309,74741,Computers and Culture,B,LCD,120231,0,16,10,2,0,1,0,0,0,2,0,1,1,0,3.44,"Duffy, Damian S"
IS,312,74734,Reading and Writing Data,A,LCD,120231,6,9,1,1,2,0,0,2,0,0,0,0,1,0,3.5,"Kollmer, Matthew J"
IS,316,72372,Design of Usable Interfaces,A,LCD,120231,7,21,13,5,4,0,0,0,0,0,2,0,1,0,3.59,"Lueg, Christopher P"
IS,327,74676,Concepts of Machine Learning,A,LCD,120231,2,27,10,6,5,0,2,0,0,0,0,0,1,0,3.63,"Bosch, Nigel"
IS,340,72573,Project Management,A,LCD,120231,0,15,14,4,1,0,0,0,0,0,0,0,0,0,3.76,"Alicea, Bradly J"
IS,357,72060,Intro to Data Storytelling,A,LCD,120231,0,26,1,1,1,0,0,0,0,0,0,0,0,0,3.93,"McDowell, Kathleen"
IS,364,74675,Privacy and Info Technology,A,LCD,120231,0,19,3,4,4,1,2,0,0,0,0,0,1,0,3.52,"Bashir, Masooda N"
IS,407,72065,Introduction to Data Science,ACG,LCD,120231,14,6,0,1,0,0,1,0,0,0,0,0,0,0,3.89,"Besser, Stephanie A"
IS,410,74744,Storytelling,OAG,ONL,120231,0,23,2,2,0,1,1,0,0,0,0,0,0,0,3.84,"Comstock, Sharon L"
IS,419,72156,Entrepreneurial IT Design,OAG,ONL,120231,9,7,4,0,0,1,1,0,0,0,0,0,0,0,3.83,"LaRue, Elizabeth M"
IS,439,72216,Web Devel Using App Framwrk,OAG,ONL,120231,10,17,4,5,1,0,0,0,1,0,0,0,2,1,3.63,"Trainor, Kevin"
IS,445,67376,Data Visualization,OAG,ONL,120231,0,41,4,0,1,1,2,1,0,0,0,0,0,0,3.83,"Naiman, Jill P"
IS,453,72272,Info Books & Resources Youth,OAG,ONL,120231,1,21,0,0,0,0,0,0,0,0,0,1,0,0,3.86,"Diekman, Linda M"
IS,455,70131,Database Design & Prototyping,OAG,ONL,120231,0,21,3,2,0,1,0,0,1,0,0,0,0,0,3.79,"Rahman, Nayem"
IS,467,72276,Ethics & Policy for Data Scien,ACG,LCD,120231,6,8,4,3,1,0,0,0,0,0,0,0,0,0,3.82,"Darch, Peter T"
IS,496,72550,Computer Networks,CN4,ONL,120231,12,4,5,2,2,0,0,0,1,0,0,0,0,0,3.74,"Wang, Dong"
IS,501,67600,Reference and Info Services,OC,ONL,120231,10,8,5,0,1,0,0,0,0,0,0,0,0,0,3.89,"Radcliffe, Bethany N"
IS,504,67496,Sociotechnical Info Systems,B,LCD,120231,0,37,3,1,0,0,0,0,0,0,0,0,0,0,3.96,"Rusch, Adam P"
IS,510,72583,Libraries Info and Society,OE,ONL,120231,0,21,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Walczyk, Christine A"
IS,515,72011,Information Modeling,A,LCD,120231,2,27,1,1,0,0,0,0,0,0,0,0,0,0,3.97,"Ludaescher, Bertram"
IS,530,72406,Collection Development,OA,ONL,120231,0,19,2,0,1,0,0,0,0,0,0,0,0,0,3.92,"Holba Puacz, Jeanne T"
IS,530,73116,Collection Development,OC,ONL,120231,1,20,2,1,0,0,1,0,0,0,0,0,0,0,3.88,"Reyes, Betsaida M"
IS,557,70147,Appd Machine Learn: Team Proj,A,LCD,120231,3,8,10,5,0,0,0,0,0,0,0,0,0,0,3.74,"Wang, Haohan"
IS,563,72418,Adult Popular Literature,APO,ONL,120231,8,10,0,0,1,1,1,0,0,0,0,0,2,0,3.4,"Lucht, Karla S"
IS,563,72770,Social Justice in Youth Lit,SJO,ONL,120231,11,5,4,2,0,0,0,0,0,0,0,0,0,0,3.88,"Dahlen, Sarah P"
IS,571,72421,Info Service for Diverse Users,ISO,ONL,120231,0,23,1,0,0,1,0,0,0,0,0,0,0,0,3.95,"Alvarez, Barbara A"
IS,573,72422,Community Archives,CAO,ONL,120231,0,23,0,0,3,0,0,1,0,0,0,0,0,0,3.81,"Swann, Donica M"
IS,577,69220,Data Mining,A,LBD,120231,4,21,2,1,1,0,0,0,0,0,0,0,0,0,3.95,"Torvik, Vetle I"
IS,582,73148,Library Social Work,LSW,ONL,120231,8,7,2,3,0,0,0,1,0,0,0,0,0,0,3.78,"Johnson, Sarah"
IS,582,72596,Rare Books and Special Collect,RB1,ONL,120231,0,21,1,3,0,0,0,1,0,0,0,0,1,0,3.69,"Oliver, Megan A"
IS,582,72597,Rare Books and Special Collect,RB2,ONL,120231,0,27,0,0,0,0,0,0,0,0,0,0,1,0,3.86,"Vincler, John M"
IS,585,72600,Bibliographic Metadata,OA,ONL,120231,14,7,0,3,1,0,0,0,0,0,0,0,0,0,3.88,"Bothmann, Robert L"
IS,585,72599,Bibliographic Metadata,OB,ONL,120231,0,23,1,0,1,0,0,0,0,0,0,0,0,0,3.95,"Oberg, Steven J"
IS,591,72606,E-Learning,ELO,ONL,120231,18,5,0,0,1,0,0,0,0,0,0,0,0,0,3.95,"Wong, Melissa A"
IS,592,66567,Grant Writing for Libraries,GW2,ONL,120231,0,26,0,0,2,0,0,0,0,0,0,0,0,0,3.93,"Egan, Karen J"
ITAL,104,34716,Intermediate Italian II,D,LCD,120231,1,9,1,1,4,2,1,3,1,0,0,0,0,0,3.23,"Hill, Laura C"
JOUR,200,65581,Introduction to Journalism,A2,ONL,120231,6,115,11,10,27,4,4,16,3,1,4,3,16,0,3.2,"Evans, Christopher R"
JOUR,205,61558,History of American Journalism,2,LCD,120231,1,14,8,2,4,5,6,3,3,0,1,2,0,0,3.03,"Craft, Stephanie L"
JOUR,250,51007,Journalism Ethics & Diversity,A,LCD,120231,12,9,6,2,1,1,0,0,0,0,0,0,0,0,3.82,"Garza, Melita M"
JOUR,311,61556,Media Law,1,LCD,120231,0,24,6,9,7,8,2,3,3,0,1,0,0,0,3.29,"Heuman, Joshua M"
JOUR,360,71971,Working with the Press,A,LEC,120231,23,2,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Tate, Alexis M"
JOUR,451,45976,Research Methods in Journalism,A,LCD,120231,14,11,1,1,2,0,0,0,0,0,0,0,1,0,3.77,"Ball, Christopher A"
JOUR,453,63413,Crisis Communications,A,LCD,120231,9,24,3,0,1,1,1,0,0,0,0,0,0,0,3.87,"Phelan Erdey, Carla A"
KIN,100,71637,Walking & Movement Wellness,B1,LAB,120231,0,25,0,0,2,0,0,0,0,0,0,0,0,0,3.93,"Adamek, John F"
KIN,100,73574,Walking & Movement Wellness,B2,LAB,120231,0,26,0,0,0,0,0,0,0,0,0,0,3,0,3.59,"North, Jonathan R"
KIN,100,73571,Walking & Movement Wellness,B3,LAB,120231,0,22,0,0,4,0,0,0,0,0,0,0,0,0,3.85,"Adamek, John F"
KIN,100,73572,Walking & Movement Wellness,B4,LAB,120231,0,21,0,0,4,0,0,1,0,0,1,0,0,1,3.67,"North, Jonathan R"
KIN,100,49834,YOGA,D1,LAB,120231,0,24,0,0,0,0,0,1,0,0,0,0,0,0,3.92,"Voss, Stephanie M"
KIN,102,34999,Bowling,B2,LAB,120231,0,34,0,0,2,0,0,2,0,0,0,0,1,1,3.74,"Canton, Imani"
KIN,102,74077,Bowling,B4,LAB,120231,18,19,0,2,1,0,0,0,0,0,0,0,0,0,3.94,"Soto, Yuliana"
KIN,104,35008,Skating Activities,A1,LAB,120231,0,42,0,0,1,0,0,1,0,0,0,0,0,0,3.93,"Clarke, Caitlin L"
KIN,104,35036,Skating Activities,A10,LAB,120231,0,38,0,0,3,0,0,0,0,0,1,0,0,3,3.86,"Clarke, Caitlin L"
KIN,104,49837,Skating Activities,A11,LAB,120231,0,50,0,0,1,0,0,0,0,0,0,0,1,0,3.9,"Clarke, Caitlin L"
KIN,104,60712,Skating Activities,A12,LAB,120231,0,47,0,0,4,0,0,1,0,0,0,0,0,0,3.88,"Clarke, Caitlin L"
KIN,104,60713,Skating Activities,A13,LAB,120231,0,48,0,0,2,0,0,0,0,0,0,0,1,0,3.88,"Clarke, Caitlin L"
KIN,104,35011,Skating Activities,A2,LAB,120231,0,46,0,0,5,0,0,2,0,0,0,0,0,0,3.83,"Clarke, Caitlin L"
KIN,104,35015,Skating Activities,A3,LAB,120231,0,41,0,0,2,0,0,2,0,0,0,0,0,0,3.87,"Clarke, Caitlin L"
KIN,104,52221,Skating Activities,A5,LAB,120231,0,51,0,0,5,0,0,0,0,0,0,0,0,0,3.91,"Clarke, Caitlin L"
KIN,104,35023,Skating Activities,A6,LAB,120231,0,34,0,0,0,0,0,1,0,0,0,0,0,0,3.94,"Clarke, Caitlin L"
KIN,104,35026,Skating Activities,A7,LAB,120231,0,30,0,0,3,0,0,0,0,0,1,0,0,0,3.82,"Clarke, Caitlin L"
KIN,104,35028,Skating Activities,A8,LAB,120231,0,28,0,0,3,0,0,1,0,0,1,0,0,0,3.76,"Clarke, Caitlin L"
KIN,104,35034,Skating Activities,A9,LAB,120231,0,32,0,0,2,0,0,2,0,0,0,0,0,1,3.83,"Clarke, Caitlin L"
KIN,108,74078,Stress Management,ON2,LEC,120231,301,107,68,25,17,23,11,11,14,5,10,5,21,0,3.51,"Ensign, Julene M"
KIN,109,35053,Volleyball,A1,LAB,120231,0,31,0,0,2,0,0,0,0,0,0,0,0,0,3.94,"Ragab, Sarah H"
